9.430114187817879579e-01,1.561699802466030018e+00,9.139327451521039869e-01,1.078839452169060076e+00,1.172269929202250038e+00,1.304501324515999983e+00,1.777292451866679945e+00,6.430911116463460253e-01,1.115123249215010048e+00,8.801564806282300424e-01,3.798854816823870051e-01,4.094915807964980003e-01,1.350402702537309985e+00,1.909080458473469966e+00,1.219596274934749980e+00,1.074929976168109924e+00,1.090993734686559913e+00,1.325595278518840070e+00,1.110571589038620077e+00,7.450804179196020005e-01,8.377536487694849932e-01,9.067016393522719930e-01,9.665652749784290343e-01,9.837208274978570532e-01,9.981707112898170475e-01,9.797003634443649522e-01,9.657254804337239706e-01,9.933538220194380042e-01,1.075859005678819980e+00,1.127943503303689976e+00,1.163924398039619890e+00,1.214359973688960093e+00,1.285975009295780014e+00,1.362147906149340004e+00,1.445328877714880056e+00,1.480247304698979915e+00,1.581373802106269988e+00,1.722466979976990054e+00,1.885946555118509949e+00,1.743289957217279973e+00,1.164395636685739976e+00,1.305466400495260082e+00,1.599743019007370037e+00,1.890534345093729973e+00,2.194090483518389867e+00,2.601012282679080023e+00,3.090489149509190181e+00,3.237541710711679954e+00,2.730576955003070072e+00,2.235348398306309825e+00,1.945063655116139989e+00,1.794495543075520061e+00,1.620915986954549970e+00,1.229068106343780054e+00,1.340476427345429933e+00,9.666725745003229564e-01,6.135185734951540404e-01,1.972942800010309972e-01,1.207777780563060038e-01,3.844271657651770341e-02
1.011022647475859904e+00,1.204184419039890042e+00,8.398886505795849500e-01,9.214824714093210467e-01,9.603219725073169899e-01,1.016133852486380107e+00,1.008505572768890080e+00,1.165342078361210065e+00,1.292059214066479944e+00,6.365120128453409798e-01,6.010778415821419474e-01,1.226522147823660092e+00,1.085595375342949920e+00,1.107321715170749954e+00,1.165187206168919909e+00,1.126821164924370011e+00,1.463562833734010082e+00,1.315615079959280065e+00,4.269888188127600182e-01,5.179978999588149557e-01,8.317225464258579670e-01,9.850297945743099470e-01,9.900269754249100274e-01,9.868731898534049973e-01,9.785326290227269741e-01,9.444171223803839998e-01,9.154749748840630419e-01,9.433833686799549811e-01,1.001059777409990081e+00,1.037377086519760017e+00,1.058336441148860052e+00,1.085525855345969903e+00,1.136125232227839899e+00,1.183024890132049922e+00,1.231864125260140108e+00,1.258446142238919929e+00,1.333935045893950067e+00,1.354829535653510053e+00,1.429276200387620044e+00,1.539631754436729949e+00,1.606569546631410050e+00,1.533021059242329898e+00,1.373592037105610064e+00,1.360189871066399991e+00,1.469456546982369938e+00,1.659995887243830071e+00,1.931243622844849961e+00,2.329225486437129788e+00,2.906653854834590156e+00,3.426785758131869919e+00,3.946280487475439802e+00,2.675123970764050174e+00,2.367147505983839828e+00,1.748138158246459906e+00,2.122785537860599980e+00,1.264156434708529897e+00,8.666371493916269486e-01,5.099810454625840483e-01,1.227148232340690009e-01,5.040762518114060009e-02
1.067200632734210064e+00,1.181443858876960018e+00,9.178758385378099627e-01,9.674342077494699765e-01,1.001596883953630002e+00,1.023374196799089919e+00,1.026488011175920034e+00,1.048417628039820082e+00,1.018989938177909949e+00,9.585905467602290342e-01,1.013562510611800027e+00,2.698296009083020142e+00,1.101084784166020070e+00,9.053749557361530087e-01,1.015725834059840071e+00,1.021836030541179996e+00,1.150816995976940094e+00,1.255024504850019929e+00,1.813659930337429893e+00,2.756930692025429952e+00,1.064867118482639929e+00,3.099196552512740177e-01,4.782329735855029851e-01,6.347371859588399889e-01,7.258219986358109832e-01,7.799357406723580466e-01,7.957982487876460453e-01,8.677952787709349858e-01,9.681023250872640151e-01,1.026607782590150064e+00,1.068855987395650020e+00,1.066865373286679963e+00,1.109932796087750084e+00,1.147248901681990008e+00,1.171787047289140071e+00,1.172468675090319934e+00,1.213955089299810108e+00,1.246786326499369935e+00,1.294360161248949925e+00,1.375246127596210011e+00,1.448901176659499912e+00,1.526079685879109915e+00,1.572641262421629937e+00,1.567201846327149983e+00,1.528099403548720092e+00,1.500136376828709928e+00,1.474661669086710036e+00,1.519198754980199961e+00,1.631992338312119983e+00,1.547309993806629924e+00,1.573777459834569958e+00,1.545593627663429892e+00,1.524947341963730052e+00,9.413377917789850224e-01,1.507601730890510083e+00,1.076593149214930101e+00,7.157846724674830075e-01,4.067192394787890186e-01,1.708228524138100113e-01,1.029699593672540048e-01
1.065724106227240009e+00,1.291015945357540051e+00,9.089854487003949934e-01,9.901145441804160008e-01,1.023144533587649896e+00,1.076504041828969971e+00,1.104482413331850044e+00,1.259261781527339918e+00,1.400282485089680007e+00,5.084841540090430101e-01,8.180575295286079962e-01,1.186680346077360060e+00,1.227495473324909936e+00,1.485943507772740091e+00,1.323213975739879977e+00,1.255402081496659994e+00,1.702857243442559954e+00,1.626147980701210027e+00,5.173968570962800273e-01,6.302363562374200256e-01,8.312175489852560162e-01,9.874192334979150498e-01,1.013509580474909910e+00,1.056083219956420072e+00,1.084158507479920042e+00,1.084498302385140001e+00,1.030005797749619978e+00,1.038839410999339963e+00,1.103375382215469935e+00,1.142315789599100073e+00,1.168491052068429958e+00,1.198919924704360040e+00,1.253350840566040070e+00,1.306308335796440012e+00,1.362621651539549950e+00,1.400138938829510016e+00,1.458678820068260107e+00,1.523877896028889900e+00,1.653626841249490109e+00,1.812056096214970102e+00,1.762959244434030071e+00,1.388413799623029909e+00,1.355665604011369929e+00,1.515551208980439934e+00,1.684774749960310070e+00,1.953806364780559912e+00,2.322689278216650166e+00,2.831178924764619964e+00,3.276215997857539808e+00,3.021516725554290073e+00,2.471089168762360178e+00,2.321798565981089801e+00,3.088056980654790173e+00,1.889905456372729997e+00,1.919223726362359939e+00,9.866908387298900518e-01,7.432226534872730106e-01,3.857652513626380064e-01,1.752741066448300078e-01,1.263530610142490074e-01
1.123740982758770102e+00,1.413905904995760077e+00,1.016151901123909962e+00,1.106187122057959993e+00,1.173785653678629970e+00,1.221154479356459932e+00,1.268131207661600035e+00,1.441342897097029896e+00,1.660743332160079966e+00,1.398243782706779959e+00,6.478849718924299950e-01,6.651828939573120048e-01,1.027600604113849903e+00,1.464360268491740058e+00,1.360877043519659990e+00,1.274938280882840003e+00,1.627449718058409989e+00,1.459727565417719974e+00,6.403608988201839880e-01,7.466773295434290247e-01,9.398375484243759459e-01,1.006427268706030054e+00,9.980816165100400150e-01,1.086049788836580099e+00,1.096142176665209966e+00,1.075099411746839984e+00,1.060488316691470034e+00,1.098290657509970014e+00,1.169595166171840006e+00,1.219551207593640108e+00,1.253985136654979904e+00,1.288131738887879907e+00,1.363030550293740095e+00,1.436842955413830003e+00,1.517630738788920075e+00,1.559569719363999907e+00,1.656409694939650068e+00,1.755659326917629937e+00,1.896820220824620096e+00,2.129155363889490005e+00,2.478397585250359914e+00,2.089859543357929894e+00,1.641622704408340017e+00,1.717699459471079937e+00,1.997401314073030010e+00,2.432247891114700078e+00,3.031063548172220123e+00,3.663907558406469978e+00,4.034825877062849564e+00,4.000257530426580388e+00,3.155620322559640201e+00,2.252315462684450154e+00,2.961675671413490196e+00,2.191618602306930175e+00,1.764941487023629962e+00,9.994740458483509782e-01,2.357103045383709961e-01,1.247991811144929936e-01,1.847620227951269900e-01,2.288553035366280020e-01
1.029041185033019890e+00,1.232296403566810028e+00,8.808245122492539547e-01,9.564848054106309672e-01,9.894852086247739598e-01,1.033674080559900066e+00,1.041139269388899891e+00,1.174450327588139942e+00,1.303139042719569929e+00,1.624454852896179968e+00,3.832081904433670139e-01,1.226234187410430110e+00,1.160995206919410050e+00,1.088939578638369987e+00,1.150983098911390057e+00,1.173187195192900045e+00,1.612837149553810079e+00,2.076777428542880166e+00,6.819926005668990321e-01,2.032930086920370083e-01,4.384534358806170262e-01,6.594584757876780223e-01,8.470035349107569722e-01,9.651927263105829491e-01,1.022428471232339930e+00,1.003694299956360059e+00,1.010708034450670034e+00,9.901681916428189956e-01,1.075802547414340005e+00,1.102480097711930007e+00,1.106923233192240064e+00,1.133606314250040104e+00,1.167925708154420095e+00,1.206491985444789972e+00,1.250091607126289972e+00,1.261124001981740017e+00,1.312447588959299916e+00,1.343740460404089898e+00,1.396791360169159946e+00,1.504947355981210100e+00,1.589016518900350006e+00,1.674948194247900091e+00,1.737289260128620061e+00,1.683942729187789977e+00,1.669407836668890033e+00,1.804131552657239901e+00,2.058722845839600080e+00,2.430336196618930078e+00,2.935141316189170180e+00,3.049491031488579917e+00,3.318218974054770065e+00,2.205802445563100012e+00,2.374265508330319907e+00,1.626353015496089904e+00,2.577621618993879871e+00,1.451026657200320091e+00,9.531369477082219932e-01,5.192867640903240378e-01,1.960142846415169893e-01,4.848755540281909915e-02
9.427700246762159564e-01,1.707650283341999975e+00,9.495444608719749713e-01,1.036503452828319904e+00,6.803669222758750301e-01,9.159984983863219687e-01,8.157926860135300551e-01,1.114486792663099912e+00,1.414212530928810052e+00,3.294894977916840162e+00,1.991396354822450032e-01,3.280958573404110235e-01,1.731335365254190073e+00,2.007154974385430002e+00,1.325219804052959915e+00,1.104799807138620027e+00,1.398083557563559953e+00,1.760933516938459897e+00,1.244685922372740006e+00,8.507326477205710002e-01,1.036219429916229950e+00,1.161722414042209994e+00,1.232688481015759896e+00,1.266398394154550022e+00,1.348477485556059952e+00,1.312451295733930046e+00,1.318480358081250081e+00,1.415967995593099937e+00,1.623150447625999915e+00,1.795436746918610105e+00,2.004228990801660171e+00,2.180515616326379913e+00,2.473717246883369913e+00,2.930567151214949817e+00,3.556068549909679799e+00,3.820606684339099779e+00,4.115306251267499604e+00,2.951868089403160145e+00,1.325343796395699991e+00,1.909825902621300031e+00,2.849937400127480203e+00,3.527701537944520016e+00,3.829241198124639922e+00,3.490851445673139875e+00,3.138193608988200101e+00,2.791515224228730219e+00,2.370282895242060039e+00,1.974066659144819935e+00,1.394363764596759925e+00,1.225322040277279978e+00,1.171057194822600067e+00,1.115604209436179994e+00,1.004067308741229958e+00,8.762828517356670011e-01,9.229999074675230286e-01,2.390357784304870115e-01,3.169727231226959763e-01,2.304720266010490126e-01,8.469567343523690117e-02,3.904122436455390033e-02
1.072472708979270051e+00,1.196315589667720003e+00,9.715925377097559545e-01,1.087429823776340010e+00,1.120610066086020096e+00,1.175648464132720061e+00,1.176646065214600023e+00,1.344745834459349920e+00,1.451596578118639957e+00,1.034632450671000070e+00,4.538488850209460024e-01,5.376283390802070183e-01,1.389219907178740110e+00,1.877254486414549950e+00,1.352948898470029970e+00,1.072333264182270041e+00,1.317278366081980012e+00,1.634011662260260067e+00,1.082586701751840019e+00,7.593801181690550406e-01,8.892965646304119565e-01,9.706918538404899488e-01,1.020884116132299901e+00,1.059379195020609954e+00,1.091350307714539891e+00,1.087154847652159972e+00,1.061712579928280054e+00,1.096636731770749940e+00,1.183768008877809974e+00,1.245627507447639948e+00,1.271467170137609903e+00,1.322871565821829964e+00,1.414315064218450102e+00,1.508715904840679967e+00,1.621962458691110109e+00,1.725694234089149903e+00,1.924807471524879965e+00,2.284783078212570206e+00,1.781413994382089916e+00,1.245977148078440067e+00,1.625179416317160008e+00,1.923550252301660102e+00,2.354618191575100106e+00,2.764683524293479966e+00,3.305415775001309786e+00,3.688373505947589948e+00,2.926511340722549814e+00,2.073489861080069829e+00,2.723657156627810050e+00,4.017983811361929725e+00,2.875143496977670132e+00,2.047155171956180020e+00,1.540263518962869949e+00,9.655385208474229763e-01,1.154559842851109908e+00,7.089053705774539527e-01,7.189950660188909604e-01,6.108641612218339567e-01,4.012843645913850010e-01,1.355210576015200008e-01
8.007823827419340290e-01,9.149649171738249986e-01,6.795791035432729998e-01,7.218945188915749656e-01,7.635786239407660325e-01,7.887691644296690452e-01,8.295925986662450180e-01,8.960924367639030441e-01,1.110751777053170075e+00,3.195816279279409811e-01,4.860510819587550158e-01,8.379739141277330328e-01,1.002067712786989917e+00,9.140898584123799964e-01,1.049272978267709933e+00,9.447238175527750137e-01,1.218543926502049901e+00,1.014429592587620110e+00,1.987223424638220048e-01,4.802582723877140136e-01,7.334555187135129994e-01,8.313482766467029661e-01,8.076997348968020241e-01,8.427712440881990341e-01,8.272161866743700243e-01,8.609564695450230287e-01,8.036960011753949695e-01,7.838350370653519583e-01,8.550657341546610279e-01,8.797939144210259466e-01,8.915082030246239686e-01,8.992432891533009842e-01,9.775587626331320168e-01,1.010841383861790010e+00,1.063889987524319958e+00,1.072755677518929973e+00,1.113508724818569995e+00,1.165897785430690003e+00,1.246219786821860076e+00,1.344071329293919925e+00,1.403546024373699908e+00,1.234585420760949903e+00,1.044907920833739956e+00,1.066921855057499924e+00,1.195886363758720039e+00,1.383494964471380095e+00,1.666797855862280020e+00,2.054164095105230015e+00,2.582262408304420109e+00,2.514280408366130093e+00,2.360162541531139802e+00,2.119262680870389826e+00,2.161710533665889944e+00,1.244848774669369940e+00,1.631529608752319893e+00,1.046253634118099907e+00,7.859633259532490257e-01,4.073945866769089763e-01,2.393712244690870128e-01,2.078027203260930100e-01
1.011998917563059930e+00,1.440309573289340062e+00,9.091919173772770035e-01,8.318304635006910086e-01,1.137037338767250105e+00,1.082288788343110042e+00,1.253306106131560016e+00,1.132548249203569890e+00,1.950560678440409923e+00,1.874516183887589893e+00,5.946700392783740297e-01,5.565394001623069631e-01,1.194634156858529916e+00,1.742147364854510050e+00,1.283856439305500086e+00,1.000244667163949996e+00,1.163851137900649979e+00,1.420235265128420021e+00,1.158751729741829939e+00,7.123591713886679999e-01,8.790218558819019590e-01,9.696246830943979766e-01,1.018635894943789921e+00,1.056890433833229892e+00,1.098471210742169912e+00,1.101712988135890026e+00,1.082046461857659958e+00,1.121450183855349891e+00,1.234823933910349947e+00,1.342988119388039969e+00,1.378214953966309997e+00,1.462825333857519894e+00,1.586940308060269977e+00,1.734369964185330071e+00,1.943136510460629962e+00,2.112535308613889828e+00,2.477498139331939964e+00,3.033201962030450005e+00,3.114785249125159972e+00,1.310240705810389983e+00,1.394649749839649955e+00,1.966119944118499996e+00,2.913073865305189969e+00,3.763661636079699946e+00,4.734774571576290114e+00,4.704846993378369646e+00,3.542452875782600152e+00,2.368960669328949997e+00,1.965006665310589984e+00,2.719841904123939891e+00,2.167435187253739848e+00,1.924539608533049950e+00,1.654869890380719966e+00,1.038166284388120086e+00,1.180877767424229896e+00,5.833472149943179641e-01,5.502179238796199856e-01,4.920796236338120244e-01,3.246893905982020101e-01,1.023506885571170005e-01
